"","tSNE_1","tSNE_2"
"cell1384_2",-12.5452148827133,-3.62332762953732
"cell1385_2",0.478355256284734,-18.207284719642
"cell1386_2",29.3638844643412,0.130646241584185
"cell1387_2",6.15410539456696,-42.2400958613959
"cell1388_2",31.237589027741,8.91856849354417
"cell1389_2",-20.4992420016095,2.54558660288216
"cell1390_2",8.05765361847233,-3.11978381037034
"cell1391_2",16.5092865058958,7.05976620413029
"cell1392_2",-12.2956012715335,0.0572748726043343
"cell1393_2",19.8351300644772,33.1932076918596
"cell1394_2",17.3295509971799,15.7246797923546
"cell1395_2",11.6963813805785,18.8112691539405
"cell1396_2",5.47174352609561,14.4391398166315
"cell1397_2",-1.8868342357509,27.5760004288008
"cell1398_2",-15.6092790895538,-5.66698726879973
"cell1399_2",-14.081546818357,-35.2863501691784
"cell1400_2",-37.8424109616559,3.72637679867717
"cell1401_2",-8.68337330377129,-7.49549984320461
"cell1402_2",26.5486709680283,17.3005442385296
"cell1403_2",-12.851444537433,1.73284233958016
"cell1404_2",-16.4908583162184,1.9339426289654
"cell1405_2",26.5038527658044,10.5407731002827
"cell1406_2",-10.1118042920783,11.1861252671187
"cell1407_2",-9.03856300446372,-0.442345145841287
"cell1408_2",-44.0753673856737,-5.10955832048516
"cell1409_2",-40.7096280804551,-7.17576410365497
"cell1410_2",-8.72053035823889,9.49984260311703
"cell1411_2",-10.1995460213297,-2.86302644794597
"cell1412_2",-2.61425704011834,-30.5295334307504
"cell1413_2",-7.43677684663813,7.10958718046871
"cell1414_2",-21.9722376756586,-1.02344734414498
"cell1415_2",-44.4046915801748,-3.65477831579956
"cell1416_2",-15.6797037808293,1.22849854293059
"cell1417_2",-13.3358870919713,-1.2602891581616
"cell1418_2",39.6327230709697,5.96910238167025
"cell1419_2",16.0382784234057,-7.09091233504767
"cell1420_2",17.9467644328369,-32.9195754047632
"cell1421_2",-40.2398221148442,-6.25374610107158
"cell1422_2",21.851572024342,10.1047142517246
"cell1423_2",17.7988724242607,2.13507126874898
"cell1424_2",-4.87458183775457,24.3616498301863
"cell1425_2",19.3117628112522,-19.9111262132977
"cell1426_2",-16.1595486205886,4.56242953589695
"cell1427_2",-36.7997444135363,0.679908366801363
"cell1428_2",20.4017849580305,11.6535809373624
"cell1429_2",-10.8330491635071,-1.16717639984554
"cell1430_2",-11.8069657244092,14.5678329654182
"cell1431_2",-6.91975507274192,30.3239745278107
"cell1432_2",13.4451806737284,2.43649382276876
"cell1433_2",36.0885009887849,2.53208756655699
"cell1434_2",10.9570782051017,37.3575039097118
"cell1435_2",-18.2801404573472,-24.7819098056969
"cell1436_2",31.944666926966,-0.273940817802363
"cell1437_2",5.09228122948253,-39.0516039289624
"cell1438_2",15.1549609545712,36.0965719661899
"cell1439_2",-5.48211947455256,10.5455022011268
"cell1440_2",4.56017068672943,-3.33112599175434
"cell1441_2",-1.37525635299716,-10.0574219276404
"cell1442_2",15.7246322683502,-7.86316576720322
"cell1443_2",13.9528992578858,-27.0790248856586
"cell1444_2",14.6530179381721,20.5363825300561
"cell1445_2",-52.402192997588,-0.298195579763108
"cell1446_2",28.1423231465552,24.9751787100782
"cell1447_2",20.6792297074253,3.57988415643998
"cell1448_2",-13.2577353203075,-12.6297917269802
"cell1449_2",11.3169186342954,29.4676659045677
"cell1450_2",-4.33963155714126,24.5033405384668
"cell1451_2",-21.8902862637309,-1.16334026506566
"cell1452_2",-11.4595065234708,5.86550483990063
"cell1453_2",15.5566203400088,14.7183894717466
"cell1454_2",9.54320294419819,13.6346543035346
"cell1455_2",-38.7781582707139,-0.375310430481166
"cell1456_2",0.233476470254419,-27.0097227472071
"cell1457_2",30.2783761338368,14.6429335038142
"cell1458_2",-4.57774107456125,26.4926867796081
"cell1459_2",37.3564858722337,3.99807575068618
"cell1460_2",29.456690576558,21.9282641047164
"cell1461_2",-18.868094573733,11.1598164097072
"cell1462_2",26.8544047380478,13.2017224074885
"cell1463_2",7.79195821735789,-4.57749418938769
"cell1464_2",16.166750290675,30.2386549982148
"cell1465_2",25.6676186976732,-1.76596989954564
"cell1466_2",-5.11866234691998,20.312955898661
"cell1467_2",19.1841236003094,-30.8791344610119
"cell1468_2",0.390352549878195,29.920433347995
"cell1469_2",-4.6622789345136,5.76325456046822
"cell1470_2",18.1324020752585,-23.6773516581853
"cell1471_2",-4.700622603347,29.062714485427
"cell1472_2",18.0453426209657,17.3828072447433
"cell1473_2",16.5930084810459,23.9831253297807
"cell1474_2",26.7473415487109,-9.71717665960857
"cell1475_2",14.777332045986,-27.0512896568456
"cell1476_2",7.98220180196309,6.77063529798482
"cell1477_2",-3.94780025610696,-24.9567573587503
"cell1478_2",27.7123343683203,17.4790628678446
"cell1479_2",14.4611713024984,34.3338183736403
"cell1480_2",-2.49230802248021,-21.3886236231019
"cell1481_2",-8.91790446168937,7.64625115246748
"cell1482_2",8.62865090896323,-33.311054158888
"cell1483_2",13.1522735555314,17.322854971154
"cell1484_2",-18.6500359366978,18.8787550683614
"cell1485_2",-12.4546275754186,-9.55270841121611
"cell1486_2",36.3734095950979,19.338574291274
"cell1487_2",-38.9049229478125,-4.9048889582586
"cell1488_2",31.8256243677622,2.80102420639224
"cell1489_2",13.6402921911896,35.8307305190497
"cell1490_2",29.9347711704187,-7.4477340296224
"cell1491_2",-7.53228274910136,-35.4726077342801
"cell1492_2",-6.07566260813052,11.3807119979454
"cell1493_2",28.5312323671041,24.8767899953808
"cell1494_2",14.5502138690085,14.8667384125829
"cell1495_2",-13.6743124978043,3.44748505602648
"cell1496_2",5.25435266207876,2.29353284185393
"cell1497_2",-18.6668157312634,-7.24185670111474
"cell1498_2",12.1689676741777,5.88764926038986
"cell1499_2",14.2982056638805,-2.11518538228709
"cell1500_2",-9.09782130844514,-24.2865121310302
"cell1501_2",-40.3093110529064,-3.87799903385558
"cell1502_2",18.1337799468354,-32.2931898103326
"cell1503_2",28.4142898865622,13.4158139234148
"cell1504_2",-3.60509352225264,-33.5859361075605
"cell1505_2",-11.4735736104306,5.8564987221551
"cell1506_2",-1.9430579258322,28.2408190233715
"cell1507_2",-23.2145968102169,-8.42270584122892
"cell1508_2",-0.118916644741378,20.7343310971899
"cell1509_2",31.8818009001325,22.0405733114333
"cell1510_2",21.5428161734629,-24.7550003476248
"cell1511_2",21.1370568814419,-1.42547189644596
"cell1512_2",20.698879847997,3.58366041944969
"cell1513_2",-16.7988880230579,-22.4762479704615
"cell1514_2",39.0551235546913,31.8898732286972
"cell1515_2",-7.33358983501457,7.17753161155939
"cell1516_2",-6.23041285941144,13.6328892155736
"cell1517_2",-35.8048747877279,-1.2883697492899
"cell1518_2",-42.1602420391998,-0.0130523817357104
"cell1519_2",-17.7594566691019,-7.21964027807748
"cell1520_2",-2.5653999596892,6.01581611227702
"cell1521_2",25.3144869603721,1.34112303390432
"cell1522_2",2.04986089590448,-20.1263334473273
"cell1523_2",-12.3996871800805,-8.9196258543613
"cell1524_2",-11.1828952901164,6.94476884378513
"cell1525_2",-7.313281621244,-1.08879863308339
"cell1526_2",30.3004556364248,11.2786171232653
"cell1527_2",24.8588295414786,17.7696299519297
"cell1528_2",-7.27151363392032,6.85493326110464
"cell1529_2",-0.879724307565154,13.4205980754742
"cell1530_2",29.4702261758449,15.160224145027
"cell1531_2",-39.9049528630365,-1.85425685765251
"cell1532_2",9.80546836309371,-8.33164653104708
"cell1533_2",6.04550572629411,32.2905611321156
"cell1534_2",-10.8242163825934,-3.71747849975637
"cell1535_2",-7.46157255228029,29.8166492310118
"cell1536_2",-7.78482316646576,30.8400276989089
"cell1537_2",22.2194013835463,25.102798181906
"cell1538_2",29.1404623721371,20.5306231461639
"cell1539_2",30.6460572161839,13.9176227478182
"cell1540_2",23.2523402133254,14.8857209248802
"cell1541_2",15.7456637359007,5.10419928704373
"cell1542_2",32.2945884826057,7.81431668525804
"cell1543_2",-12.8074649497605,-8.81615355219829
"cell1544_2",2.61879796076467,34.918017756766
"cell1545_2",-41.8371315686501,-3.13833777152865
"cell1546_2",13.8519447193977,20.2774882665421
"cell1547_2",16.4178356062974,30.096711115049
"cell1548_2",18.3191598918593,23.1314383560645
"cell1549_2",0.985054014192258,9.71051379801077
"cell1550_2",23.9061514620316,-8.73368831862176
"cell1551_2",28.6673362449545,13.0747767444383
"cell1552_2",-0.50073456087628,26.5265424755717
"cell1553_2",-2.89809656291192,-27.5183133414973
"cell1554_2",1.54016986831434,24.6873218561584
"cell1555_2",-47.5527274627608,-0.793507701197762
"cell1556_2",2.18992218490826,34.5187833977882
"cell1557_2",38.3988917582262,32.0644289968704
"cell1558_2",-16.4374882590943,3.33304983109889
"cell1559_2",-6.62764835792139,27.3450590268512
"cell1560_2",-40.1615244727111,-8.23215277547768
"cell1561_2",-2.73362067930444,19.8037046113572
"cell1562_2",-6.55246964370764,4.97682039774013
"cell1563_2",10.3580687097201,28.2313395438499
"cell1564_2",28.1878644893933,0.423917103193409
"cell1565_2",-6.29319541451009,8.33402346647822
"cell1566_2",-21.9337533218292,-5.4095333635548
"cell1567_2",5.16024161358116,-31.9222635755667
"cell1568_2",22.3104612477897,25.1443156561312
"cell1569_2",20.5040468744509,2.03161799525354
"cell1570_2",37.0837130491284,-2.29998554003125
"cell1571_2",-48.3200233610788,-1.06185195099039
"cell1572_2",14.8942116486984,-0.478314766366342
"cell1573_2",35.6959333508623,19.3567166614196
"cell1574_2",13.6570439017641,7.58716211031964
"cell1575_2",24.413603781023,26.5851057930236
"cell1576_2",3.97899481964843,21.4163820745497
"cell1577_2",9.9869133136135,26.1373154076668
"cell1578_2",9.41051921925649,10.8453319032012
"cell1579_2",35.3586215412116,6.62075184244165
"cell1580_2",-21.8507002316543,-5.33148871210046
"cell1581_2",0.294240908599806,4.18605313883122
"cell1582_2",22.0447406113878,-12.4707228997892
"cell1583_2",8.18994867445362,2.40789150873627
"cell1584_2",27.7171966971329,11.590969655746
"cell1585_2",8.78826164458443,35.9681506818196
"cell1586_2",-17.3968694726576,15.0617029371219
"cell1587_2",0.963879632679911,-13.0355428816085
"cell1588_2",9.82560190094083,25.8130730729535
"cell1589_2",-2.83006323640314,23.1380897144785
"cell1590_2",2.39765005368509,12.3283205604837
"cell1591_2",18.8706071994628,7.80949432171926
"cell1592_2",12.5111139435617,26.9232135381447
"cell1593_2",-7.76542744938572,30.7514951288274
"cell1594_2",25.057719329806,0.763822758091738
"cell1595_2",14.3265922723416,34.903459021355
"cell1596_2",14.6663400502487,-18.9144143376197
"cell1597_2",-3.08903510244473,30.258058071293
"cell1598_2",18.3750771039292,20.8629637054086
"cell1599_2",-11.2115169170352,-12.6919702859734
"cell1600_2",26.7663309817035,-27.7213792727411
"cell1601_2",-4.34844070967605,12.3468459139697
"cell1602_2",2.19015996218155,22.6981542667671
"cell1603_2",-0.295166803941588,23.9223313919856
"cell1604_2",17.2883210516172,21.8554274005085
"cell1605_2",33.9480668748492,1.88645580334251
"cell1606_2",-19.3126643220619,1.74689137685278
"cell1607_2",6.87385565495531,37.8984453540553
"cell1608_2",-22.4837443106208,24.2328618108192
"cell1609_2",-6.86721082449037,21.9993143285212
"cell1610_2",9.66103065566633,2.28072866749571
"cell1611_2",-16.7964622007204,23.6023699659923
"cell1612_2",25.7460430839843,24.2473035228928
"cell1613_2",19.8552276461385,-27.8627005084993
"cell1614_2",0.796308952067082,-31.3183554566492
"cell1615_2",24.4130608966409,13.0489569020483
"cell1616_2",-24.7395393998233,21.326792270176
"cell1617_2",13.5672187130239,36.4157182680401
"cell1618_2",-21.6811903808635,24.2017984531796
"cell1619_2",7.06941977076894,10.877598296297
"cell1620_2",-39.8964080134445,-2.00198396675338
"cell1621_2",-7.07130873080552,23.480773606651
"cell1622_2",-44.0252512579723,-3.6224402274996
"cell1623_2",-18.635758443077,12.536189765917
"cell1624_2",-16.2185205691874,-2.16669352879308
"cell1625_2",36.0414992572237,-3.62355774205577
"cell1626_2",-28.5648916114078,17.034472861098
"cell1627_2",21.0860972283381,21.327505550593
"cell1628_2",-20.4380742373641,19.642955831312
"cell1629_2",-16.4329859764726,-7.24581701494827
"cell1630_2",7.07016626366244,37.4105613372265
"cell1631_2",4.4380273901795,34.3904435572831
"cell1632_2",-17.5451597008899,-7.02516122583177
"cell1633_2",-24.7181603551224,-30.0184690237274
"cell1634_2",-8.46170547169858,12.8692074522665
"cell1635_2",-38.5511192181654,1.77707134239113
"cell1636_2",29.0096207222763,1.19974930925549
"cell1637_2",25.1604384420698,10.9974229533652
"cell1638_2",-9.11961001694757,19.9154980807878
"cell1639_2",-4.69982409782542,5.76130746775755
"cell1640_2",-11.6114693366555,20.256484602604
"cell1641_2",9.97495450094589,12.070100939896
"cell1642_2",6.37749011290384,-33.1166931151068
"cell1643_2",-40.3348838060355,7.35138390105844
"cell1644_2",-42.5104183946251,1.08138722897631
"cell1645_2",-2.70703351353303,-18.6120387478788
"cell1646_2",-12.3899734662139,-2.12888557983032
"cell1647_2",18.3037833676239,-28.5894206388372
"cell1648_2",8.50809665503619,-17.7328012925075
"cell1649_2",38.4803973551437,32.0726873819914
"cell1650_2",-15.4334641893937,2.60329576464096
"cell1651_2",-17.0662324828949,6.10212554626467
"cell1652_2",-6.43440212340058,12.7498812515895
"cell1653_2",-13.392301837175,-20.5860245574526
"cell1654_2",-25.7416403159749,22.6018745875954
"cell1655_2",38.5330977273737,31.9699950314026
"cell1656_2",-44.6580385482516,-1.38249819380946
"cell1657_2",16.7890029282934,7.02083776766564
"cell1658_2",-2.78778337041203,-29.6588015726964
"cell1659_2",28.9993502749972,14.9374762307642
"cell1660_2",18.3822349653461,-31.6644451206559
"cell1661_2",-19.2833166963111,15.1431754175485
"cell1662_2",-7.38697184380887,29.7153538849287
"cell1663_2",-15.2328787339195,-9.68943123703306
"cell1664_2",-39.6997638465729,2.38805614385395
"cell1665_2",19.8780202502078,-26.6051772811501
"cell1666_2",-0.270689036093795,30.5303832559782
"cell1667_2",-13.7825788147781,-3.02279492515537
"cell1668_2",13.4079350372437,-32.7215416665098
"cell1669_2",-1.57899298625532,18.8405486636007
"cell1670_2",8.37513594018611,-16.5082229268226
"cell1671_2",6.68248455281666,8.46990667479459
"cell1672_2",-43.9646342825511,-3.35545149984031
"cell1673_2",-18.1978466504465,24.7190749082508
"cell1674_2",-23.0195475140164,-4.06377495192648
"cell1675_2",-24.7702219424496,-8.30473045766516
"cell1676_2",6.41446519170834,-0.0578621596774454
"cell1677_2",17.0050165315533,11.1851153761804
"cell1678_2",-8.98104099771391,-0.736231882573353
"cell1679_2",-4.97913312824095,20.5989076588639
"cell1680_2",10.0112875521565,29.5750118994332
"cell1681_2",37.1730397808037,30.5747071768657
"cell1682_2",4.82807426020029,18.3680782899516
"cell1683_2",9.59552642012336,-34.1631844384577
"cell1684_2",35.6436531165581,27.9133990159981
"cell1685_2",-23.8595891997634,12.7353473325728
"cell1686_2",-33.7672476814026,6.88048118269758
"cell1687_2",35.30677666313,14.0116795810185
"cell1688_2",-2.29505766589197,17.1182379144671
"cell1689_2",15.4268325218771,-28.1993505247903
"cell1690_2",-13.3726551807959,-20.4210186463586
"cell1691_2",0.906700094449391,6.85598975429412
"cell1692_2",-15.8070935610673,23.3944156084682
"cell1693_2",-25.4157937207837,24.930822016968
"cell1694_2",17.628640005465,28.5933626904948
"cell1695_2",-52.5030027640707,-0.314673172478626
"cell1696_2",17.524719658516,-24.7237822614634
"cell1697_2",-7.46806961707809,22.983783746627
"cell1698_2",-8.4890056359554,15.7784297511844
"cell1699_2",9.63063268042669,32.7862068711369
"cell1700_2",13.1140475502199,40.6417770010847
"cell1701_2",13.0788547190549,37.1423789849323
"cell1702_2",-6.0537398952632,22.7933230743721
"cell1703_2",15.0983131034341,-25.0620674058769
"cell1704_2",-7.25174013945195,-4.57075966806497
"cell1705_2",10.9178717864911,32.0644341451891
"cell1706_2",-10.5930030117901,13.7057082007237
"cell1707_2",-24.1486861429901,-6.41677798535796
"cell1708_2",-3.41947533862887,26.5195120218985
"cell1709_2",-38.0336717915824,-8.42954914973899
"cell1710_2",6.08425561774014,-31.5840646455421
"cell1711_2",15.6981112195316,-33.514679862455
"cell1712_2",35.9668691996822,-1.88089105559692
"cell1713_2",-23.0752947344251,26.0324825218018
"cell1714_2",-5.18538087389519,-35.9638144590914
"cell1715_2",15.7712646184694,21.5735378537731
"cell1716_2",-25.6825911028615,-29.7563855180355
"cell1717_2",26.645727906557,-28.1328952485114
"cell1718_2",13.2978853594769,6.18051575858781
"cell1719_2",-0.895282832009797,10.7379297241456
"cell1720_2",-9.61547111559577,31.7873368967605
"cell1721_2",-38.4266053603204,9.53857193793292
"cell1722_2",15.590594502999,21.0043493119579
"cell1723_2",-5.19947574356732,2.59998461372445
"cell1724_2",-4.86791308974381,-31.7403997250074
"cell1725_2",-11.1141228623165,6.56107636785511
"cell1726_2",39.488581956465,4.77858146093902
"cell1727_2",36.4610550105527,-5.67599911421036
"cell1728_2",19.931074423886,11.1035284844017
"cell1729_2",15.4034744061033,11.5255394257014
"cell1730_2",-8.21670970634354,-0.561319773963101
"cell1731_2",20.3753465395528,3.92225163420564
"cell1732_2",6.23736698798285,38.1131726923333
"cell1733_2",-4.72878923912051,29.1133904422244
"cell1734_2",8.94842956108726,-21.6978378297997
"cell1735_2",23.5549806885459,14.0893908740884
"cell1736_2",-12.974045047462,-36.3763029822805
"cell1737_2",-19.6758993143383,-6.43511930016194
"cell1738_2",-37.0191055513588,-0.29791462243919
"cell1739_2",11.8224450900872,36.9583899895918
"cell1740_2",-40.2674952081914,1.32328070767267
"cell1741_2",39.7501016951443,31.4705491731226
"cell1742_2",13.4267771203157,-31.0438897937953
"cell1743_2",-5.44795362291233,27.090906633386
"cell1744_2",3.86072583886624,18.9830951023624
"cell1745_2",-7.4775396980084,34.1600375307693
"cell1746_2",4.89321508665627,-37.097345439316
"cell1747_2",-21.35149544762,-27.5549694645542
"cell1748_2",16.6784869599713,-7.34408078594949
"cell1749_2",-14.5602762356611,-19.1063132565645
"cell1750_2",2.53167890641926,35.8350024335891
"cell1751_2",3.59778673334057,36.2109596506396
"cell1752_2",5.70374083823985,23.7273170692387
"cell1753_2",-18.9934601421994,15.5123242097247
"cell1754_2",-1.7235873578567,8.17336092416099
"cell1755_2",17.0960726995288,-31.1057113992609
"cell1756_2",20.8605125758148,4.42893636663003
"cell1757_2",-2.86073566977626,-1.92732743569212
"cell1758_2",-23.4530528654683,22.9349778229326
"cell1759_2",12.5944848399399,-16.45930562146
"cell1760_2",22.5116174327464,-0.0648170933144843
"cell1761_2",-18.6869180744196,24.2308795533702
"cell1762_2",14.8491597690427,0.0105285761651761
"cell1763_2",13.5344793122994,34.9598925106162
"cell1764_2",22.3090803796392,14.6217275051441
"cell1765_2",11.5048604132504,-1.86685435715329
"cell1766_2",9.93934759268883,29.9414342679812
"cell1767_2",-6.33967912315062,27.8748587897359
"cell1768_2",26.4289162828557,-4.82826453985834
"cell1769_2",19.6501515551278,33.1397492934965
"cell1770_2",-9.72624557470469,6.93306729635063
"cell1771_2",-23.4495111641501,19.6977144944217
"cell1772_2",-1.01734975508581,24.2248150020418
"cell1773_2",20.6745570730835,-16.9047401831716
"cell1774_2",12.7990548896236,-4.11089982205646
"cell1775_2",-37.2454926298785,-0.232398242708702
"cell1776_2",-23.3808352516019,-3.10661863039853
"cell1777_2",5.67920890324645,-35.2402982701013
"cell1778_2",12.0357704782941,23.70788952077
"cell1779_2",-14.9951811929175,-17.8026014932287
"cell1780_2",-11.4031072737314,-7.39525861871098
"cell1781_2",21.2269375413324,29.806138732694
"cell1782_2",-12.236666454357,1.72441933941567
"cell1783_2",13.3530879905423,6.13116331261315
"cell1784_2",-19.3499592197919,-11.7669651688381
"cell1785_2",-5.8019431243466,-1.49617937642177
"cell1786_2",14.641866515574,19.4241209862336
"cell1787_2",-11.6643905898418,25.6512143273745
"cell1788_2",13.9204720789152,-3.50054470269862
"cell1789_2",35.7807757835217,-2.69545789536121
"cell1790_2",-17.3071001710826,-12.9982784478859
"cell1791_2",-15.3311254228547,-6.07966160337005
"cell1792_2",21.1235125104411,0.500316801200931
"cell1793_2",-3.08167020723819,20.0099558473639
"cell1794_2",3.68056828329142,-16.1456712618368
"cell1795_2",-37.8568283390671,7.44990306525006
"cell1796_2",25.5248980839693,9.43410109482964
"cell1797_2",2.29166724420069,-22.1536251362363
"cell1798_2",-3.81670072587908,25.7777246044133
"cell1799_2",1.21401620922756,-26.1046648802781
"cell1800_2",4.33026645142553,-35.3411958963191
"cell1801_2",-2.99139643030689,26.9968000059368
"cell1802_2",13.9711858721713,36.2627852005899
"cell1803_2",-36.1069719135067,0.694301439259434
"cell1804_2",-6.29062908420231,-26.4019423810363
"cell1805_2",-17.6397291724341,4.33825943057058
"cell1806_2",-49.7229527491207,-1.99948548292453
"cell1807_2",11.3590953209458,36.600101297703
"cell1808_2",12.9179418921292,24.4855510136847
"cell1809_2",-47.5332305743179,-2.10999988420708
"cell1810_2",-22.863792586681,-8.99137007499113
"cell1811_2",-15.7028983494408,24.6451546006499
"cell1812_2",17.7774750420841,1.1776415024193
"cell1813_2",-11.7951576479571,16.1098556372141
"cell1814_2",-16.2685954995765,4.48928352425469
"cell1815_2",0.969635946238354,-22.0609774283775
"cell1816_2",-10.9003239508557,-0.186994493885319
"cell1817_2",-5.279762310657,20.4508263298901
"cell1818_2",-21.9074834945504,21.1914698869113
"cell1819_2",27.9033111000785,17.2317561874255
"cell1820_2",20.6948177916628,0.633147246100063
"cell1821_2",5.62095249317187,27.8596913518462
"cell1822_2",-13.9137570117412,14.693934454149
"cell1823_2",-23.6807317128489,12.7851542849884
"cell1824_2",11.243644480635,22.572553441346
"cell1825_2",6.81640619568809,32.9942425310922
"cell1826_2",18.3224615462503,-32.6409378026876
"cell1827_2",-8.13265515147162,-16.4595740746406
"cell1828_2",32.6135171847236,3.06425412497966
"cell1829_2",21.6276179863191,-22.4403301890754
"cell1830_2",16.9250884978677,23.093685019087
"cell1831_2",20.3893556575945,20.1714670669472
"cell1832_2",21.3115553324787,0.66777817004289
"cell1833_2",-3.36538925614571,-33.6614009399638
"cell1834_2",-0.441597865307506,-28.9982757298703
"cell1835_2",8.10837905156987,37.8273279841748
"cell1836_2",-46.9475252031256,-0.234810736304838
"cell1837_2",24.4474263623753,-1.74623796982304
"cell1838_2",27.0239075534799,10.7795982066213
"cell1839_2",20.5692869698439,4.60684041538689
"cell1840_2",8.3319971653882,8.6734284627811
"cell1841_2",23.3272088457196,-9.28056831323213
"cell1842_2",2.78489476320371,18.3029488402005
"cell1843_2",2.45162123659208,-15.1147777529528
"cell1844_2",-9.43366063006313,25.792846844001
"cell1845_2",-17.8113199474062,-8.01712202750447
"cell1846_2",22.3684448458171,-10.0527201629278
"cell1847_2",7.3906476691711,-38.5545709953996
"cell1848_2",-15.4242063384787,14.5604583313243
"cell1849_2",3.0774407483402,3.1694109986568
"cell1850_2",-17.9025788204645,12.3173622423278
"cell1851_2",34.1003544963206,10.7327219252435
"cell1852_2",9.65083224450926,4.06966614031682
"cell1853_2",-1.21614793324334,29.9523044096534
"cell1854_2",12.6979449624494,13.6996561897277
"cell1855_2",31.839160442016,10.2974426066163
"cell1856_2",13.3726558458545,32.144536716786
"cell1857_2",-20.1955515491596,13.579477232916
"cell1858_2",-37.2736794407344,7.40308642679738
"cell1859_2",-21.9053285979493,10.3204955801204
"cell1860_2",6.50648028960534,33.121352884881
"cell1861_2",-11.9493410609283,2.68623602266824
"cell1862_2",-0.34813372320427,-35.1917807666855
"cell1863_2",18.1583296110319,-32.7363510104717
"cell1864_2",-7.2882330949111,15.6686330204087
"cell1865_2",-3.44070116043544,-25.8294459265806
"cell1866_2",22.2619441650406,6.93312608450501
"cell1867_2",0.253465400593434,-43.8793500050475
"cell1868_2",14.4585034864378,-1.77940659118203
"cell1869_2",3.34637660061274,-6.51459665657877
"cell1870_2",21.8262856091472,-24.5143914525592
"cell1871_2",-28.4700593206123,17.1033589012484
"cell1872_2",-3.00702507597698,32.6858282263683
"cell1873_2",20.3966294723217,0.72483537538775
"cell1874_2",-20.1076800040222,-12.6961471964335
"cell1875_2",-8.48766873716864,11.9070705891287
"cell1876_2",0.845267640078171,20.3633988734505
"cell1877_2",24.9101861293964,18.0331564060297
"cell1878_2",-7.18383331785958,11.0998289114475
"cell1879_2",33.1280657063509,2.06715091366899
"cell1880_2",-18.7686769503681,-28.1813545344404
"cell1881_2",-19.9894487399331,-13.3736083953027
"cell1882_2",-9.24746730550376,29.8241054057652
"cell1883_2",22.9251363839027,20.6156485899662
"cell1884_2",-20.4976587224774,27.5776439902087
"cell1885_2",-20.6578324268426,-3.90246508022098
"cell1886_2",-20.4966980369387,23.4887134093687
"cell1887_2",13.0276897255073,-18.2768205604463
"cell1888_2",9.78322460241167,4.27763017082964
"cell1889_2",12.3301196080662,33.3783211438871
"cell1890_2",12.2935403432806,10.2114856338643
"cell1891_2",33.1599321869933,2.06750595604878
"cell1892_2",25.4548141616089,9.63933116138256
"cell1893_2",7.4955657158327,-17.645515107747
"cell1894_2",-14.6441023317916,-7.26448040004117
"cell1895_2",28.6509148677726,13.0430353755803
"cell1896_2",17.1747187844452,-30.0794836043394
"cell1897_2",26.1749962369676,-4.69263571695179
"cell1898_2",10.9332741231529,31.7619218009837
"cell1899_2",-16.1851596823743,-11.5514504630675
"cell1900_2",37.6781568654918,12.0808212694298
"cell1901_2",25.8588612866254,16.3047928046303
"cell1902_2",-9.34775840195314,20.4255103650688
"cell1903_2",-34.1524456221143,5.55033183781051
"cell1904_2",9.93518598207393,30.227753534027
"cell1905_2",8.62714850613449,-1.73536668723747
"cell1906_2",-36.5100816285302,13.9234005818851
"cell1907_2",8.77384716927632,-3.17570205527403
"cell1908_2",-12.9931175365252,-15.5357297020834
"cell1909_2",10.5338489532871,38.337069136012
"cell1910_2",-11.8383281926911,18.9963718918918
"cell1911_2",-2.75630505455429,8.85950264905791
"cell1912_2",-16.9490096751377,11.0881430900989
"cell1913_2",0.479368551324851,27.9796692994759
"cell1914_2",14.7383192249566,27.7265183458757
"cell1915_2",36.7802969661455,21.6383265912113
"cell1916_2",-11.3296727627736,17.6796402019448
"cell1917_2",-15.6784326518718,22.9098346763512
"cell1918_2",-15.1971685934219,2.77397893520742
"cell1919_2",-24.8833541249321,-8.38064203779211
"cell1920_2",-11.2389281770579,19.2165489562864
"cell1921_2",0.6451345185474,-24.9539958781777
"cell1922_2",14.6805587308865,18.2643075016699
"cell1923_2",-3.84686353251583,-0.704287210356192
"cell1924_2",-15.9426155050913,-11.5461809297449
"cell1925_2",27.5237613051145,11.2770220961566
"cell1926_2",10.0428260500881,33.2167179871637
"cell1927_2",-7.20105518068423,-1.46346764019907
"cell1928_2",-18.192931593859,12.6206690066322
"cell1929_2",38.7440144975015,31.6329342983714
"cell1930_2",-10.4407511420558,12.5935984115861
"cell1931_2",13.9373371864758,-27.1286184880393
"cell1932_2",-20.6416460510289,15.9247535551904
"cell1933_2",-6.95792063696797,0.116481688716107
"cell1934_2",37.3345441114179,-2.6664910146251
"cell1935_2",-11.1189214885339,6.58481998781276
"cell1936_2",13.5278544131839,11.2351542436412
"cell1937_2",-12.802498457823,-26.4281749824229
"cell1938_2",16.5623045799436,-25.440151773328
"cell1939_2",-21.9165080765538,20.8604513069759
"cell1940_2",-16.9400170608751,2.09554083977491
"cell1941_2",-4.36245715122352,-6.47972715325579
"cell1942_2",-4.59207866316659,4.36268037148364
"cell1943_2",-5.89826661868508,14.9489168245218
"cell1944_2",16.3927789604746,24.167721174521
"cell1945_2",-13.4572608131553,2.48318044974729
"cell1946_2",-20.5808035837187,1.54138553333385
"cell1947_2",-25.2011456911038,24.8187182926593
"cell1948_2",-13.9275668401785,16.5815679068307
